city,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Mumbai,Mumbai,22-10-2018,65.55,158.76,32.18,19.15,51.33,7.21,1.81,17.61,38.03,110.5079365,Satisfactory
Mumbai,Mumbai,23-10-2018,30.7,91.46,33.47,18.44,51.91,7.21,1.72,18.53,23.99,110.5079365,Satisfactory
Mumbai,Mumbai,24-10-2018,45.04,153.14,41.17,19.69,60.86,7.21,2.38,20.83,25.53,123,Moderate
Mumbai,Mumbai,25-10-2018,52.53,166.96,45.57,19.54,65.11,7.21,2.59,21.41,26.01,146,Moderate
Mumbai,Mumbai,26-10-2018,39.38,115.93,35.15,19.51,54.67,7.21,1.93,19.11,24.46,118,Moderate
Mumbai,Mumbai,27-10-2018,54,172.6,40.88,21.46,62.35,7.21,2.65,21.75,27.42,136,Moderate
Mumbai,Mumbai,28-10-2018,34.62,96.44,29.83,26.33,56.17,7.21,1.75,19.64,40.74,144,Moderate
Mumbai,Mumbai,29-10-2018,34.62,96.44,29.83,26.33,56.17,7.21,1.75,19.64,40.74,110.5079365,Satisfactory
Mumbai,Mumbai,30-10-2018,36.32,109.1,48.67,36.88,86.04,7.21,1.87,18,32.52,110,Moderate
Mumbai,Mumbai,31-10-2018,41.76,111.56,36.52,38.88,75.41,7.21,1.95,16.61,37.97,106,Moderate
Mumbai,Mumbai,01-11-2018,49.85,138.28,66.92,60.47,127.38,7.21,2.1,16.34,39.87,141,Moderate
Mumbai,Mumbai,02-11-2018,41.8,120.59,61.25,58.64,119.9,7.21,2.02,18.88,44.23,138,Moderate
Mumbai,Mumbai,03-11-2018,40.22,100.16,50.57,50.71,101.3,7.21,1.95,14.27,41.95,132,Moderate
Mumbai,Mumbai,04-11-2018,37.39,78.33,27.56,30.41,57.99,7.21,1.71,13.1,55.14,100,Satisfactory
Mumbai,Mumbai,05-11-2018,34.93,68.37,29.87,35.62,65.45,7.21,1.74,19.92,43.27,102,Moderate
Mumbai,Mumbai,06-11-2018,65.23,152.2,52.23,41.32,93.55,7.21,2.14,28.32,47.33,112,Moderate
Mumbai,Mumbai,07-11-2018,67.63,164.86,107.2,56.95,164.12,7.21,2.32,28.2,37.62,184,Moderate
Mumbai,Mumbai,08-11-2018,130.47,276.46,75.54,67.3,142.85,7.21,2.81,40.57,48.41,299,Poor
Mumbai,Mumbai,09-11-2018,93.59,222.33,94.43,50.06,144.47,7.21,2.76,39.24,45.71,195,Moderate
Mumbai,Mumbai,10-11-2018,122.18,272.19,128.76,39.76,168.54,7.21,2.92,29.82,64.46,307,Very Poor
Mumbai,Mumbai,11-11-2018,63.69,157.26,104.41,49,150.06,7.21,2.65,25.82,66.27,179,Moderate
Mumbai,Mumbai,12-11-2018,56.06,149.49,72.48,44.82,117.3,7.21,2.59,24.89,58.48,146,Moderate
Mumbai,Mumbai,13-11-2018,51.04,133.23,27.94,29.43,58.83,7.21,2.1,24.14,67.98,123,Moderate
Mumbai,Mumbai,14-11-2018,48.02,132.29,52.75,37.39,90.14,7.21,2.3,24.71,56.49,132,Moderate
Mumbai,Mumbai,15-11-2018,49.79,132.08,52.43,49.29,101.75,7.21,2.33,23.56,64.87,122,Moderate
Mumbai,Mumbai,16-11-2018,51.3,136.44,64.48,59.6,124.09,7.21,2.35,21.75,57.12,147,Moderate
Mumbai,Mumbai,17-11-2018,56.72,152.93,79.32,56.85,136.18,7.21,2.75,21.46,57.58,150,Moderate
Mumbai,Mumbai,18-11-2018,65.09,171.12,63.09,42.15,105.25,7.21,2.83,19.25,79.13,153,Moderate
Mumbai,Mumbai,19-11-2018,73.29,177.92,13.2,24.7,37.89,7.21,2.01,21.46,103,145,Moderate
Mumbai,Mumbai,20-11-2018,73.29,177.92,13.2,24.7,37.89,7.21,2.01,21.46,103,110.5079365,Satisfactory
Mumbai,Mumbai,21-11-2018,64.04,152.7,42.26,110.16,152.42,7.21,2.41,21.59,69.64,110.5079365,Satisfactory
Mumbai,Mumbai,22-11-2018,64.04,152.7,42.26,110.16,152.42,7.21,2.41,21.59,69.64,110.5079365,Satisfactory
Mumbai,Mumbai,23-11-2018,48.49,112.45,38.46,53.66,87.21,7.21,2.35,18.48,57.96,110.5079365,Satisfactory
Mumbai,Mumbai,24-11-2018,48.76,141.23,46.23,38.64,84.87,7.21,2.61,21.5,53.93,125,Moderate
Mumbai,Mumbai,25-11-2018,51.75,171.43,55.21,39.13,94.35,7.21,2.89,21.99,64.37,145,Moderate
Mumbai,Mumbai,26-11-2018,63.19,179.98,57.34,38.66,96,7.21,3.07,22.39,61.74,169,Moderate
Mumbai,Mumbai,27-11-2018,57.74,161.37,47.61,50.01,97.62,7.21,2.87,18.53,51.25,143,Moderate
Mumbai,Mumbai,28-11-2018,55.7,175.73,47.11,49.82,96.93,7.21,2.83,13.92,65.33,149,Moderate
Mumbai,Mumbai,29-11-2018,53.71,170.39,44.84,39.31,84.16,7.21,2.85,14.99,65.15,146,Moderate
Mumbai,Mumbai,30-11-2018,56.87,175.08,40.31,37.29,77.61,7.21,2.93,17.34,69.6,158,Moderate
Mumbai,Mumbai,01-12-2018,62.05,196.83,47.03,41.17,88.2,7.21,3.02,17.4,63.12,154,Moderate
Mumbai,Mumbai,02-12-2018,62.82,202.58,46.9,36.12,83.02,7.21,2.21,17.88,71.9,172,Moderate
Mumbai,Mumbai,03-12-2018,76.86,215.08,38.47,43.27,81.73,7.21,1.89,16.39,74.46,174,Moderate
Mumbai,Mumbai,04-12-2018,65.54,187.09,54.68,60.53,115.22,7.21,2.42,14.82,65.87,168,Moderate
Mumbai,Mumbai,05-12-2018,72.91,201.08,81.97,68.46,150.46,7.21,3.26,15.46,75.06,163,Moderate
Mumbai,Mumbai,06-12-2018,70.04,170.19,64.5,56,120.51,7.21,2.63,13.9,49.86,176,Moderate
Mumbai,Mumbai,07-12-2018,54.61,165.03,44.06,42.91,86.97,7.21,2.06,19.62,44.72,140,Moderate
Mumbai,Mumbai,08-12-2018,63.47,193.53,47.32,46.77,94.1,7.21,2.34,23.26,50.4,152,Moderate
Mumbai,Mumbai,09-12-2018,56.9,169.94,28.22,43.94,72.16,7.21,2.12,22.11,50.29,158,Moderate
Mumbai,Mumbai,10-12-2018,51.82,151.5,21.34,45.25,66.57,7.21,1.79,17.96,49.03,137,Moderate
Mumbai,Mumbai,11-12-2018,49.73,154.09,27.81,65.26,93.04,7.21,1.91,18.87,43.06,138,Moderate
Mumbai,Mumbai,12-12-2018,38.67,121.78,32.36,57.01,89.14,7.21,1.81,19.96,40.93,124,Moderate
Mumbai,Mumbai,13-12-2018,50.03,142.34,28.34,61.56,89.36,7.21,1.81,22.04,45.61,117,Moderate
Mumbai,Mumbai,14-12-2018,61.98,148.08,47.78,50.13,97.88,7.21,1.81,26.36,35.55,123,Moderate
Mumbai,Mumbai,15-12-2018,57.49,159.6,40.58,44.05,84.54,7.21,1.87,29.7,38.71,136,Moderate
Mumbai,Mumbai,16-12-2018,56.54,155.32,30.17,36.6,66.74,7.21,1.8,33.29,43.55,146,Moderate
Mumbai,Mumbai,17-12-2018,50.82,135.22,36.94,37.73,67.63,7.21,1.7,23.54,43,128,Moderate
Mumbai,Mumbai,18-12-2018,63.59,165.21,58.47,49.72,105.66,7.21,1.9,21.82,53.08,136,Moderate
Mumbai,Mumbai,19-12-2018,66.38,141.73,45.93,106.27,152.15,7.21,1.97,20.37,49.9,174,Moderate
Mumbai,Mumbai,20-12-2018,50.75,130.15,34.57,70.55,104.68,7.21,1.74,19.4,42.96,135,Moderate
Mumbai,Mumbai,21-12-2018,52.93,143.39,37.82,65.68,103.29,7.21,1.9,17.82,47.82,123,Moderate
Mumbai,Mumbai,22-12-2018,74.39,180.07,80.57,73.65,154.21,7.21,2.58,19.18,54.17,160,Moderate
Mumbai,Mumbai,23-12-2018,92.96,192.28,85.85,63.17,149.03,7.21,2.65,21.36,53.27,197,Moderate
Mumbai,Mumbai,24-12-2018,96.74,221.61,68.31,60.1,128.11,7.21,2.75,17.33,58.67,219,Poor
Mumbai,Mumbai,25-12-2018,88.48,203,70.22,37.83,107.87,7.21,2.72,22.33,60.08,210,Poor
Mumbai,Mumbai,26-12-2018,68.03,137.58,32.12,49.5,80.71,7.21,1.86,18.79,46.46,149,Moderate
Mumbai,Mumbai,27-12-2018,67.26,133.78,43.87,50.21,93.15,7.21,1.81,22.18,33.39,119,Moderate
Mumbai,Mumbai,28-12-2018,69.88,152.97,56.22,52.64,108.22,7.21,2.03,26.15,37.61,130,Moderate
Mumbai,Mumbai,29-12-2018,65.85,137.97,58.08,69.41,127.32,7.21,2.05,26.23,37.22,143,Moderate
Mumbai,Mumbai,30-12-2018,81.14,159.39,76.01,66.55,142.56,7.21,2.11,38.07,35.39,154,Moderate
Mumbai,Mumbai,31-12-2018,81.34,185.04,70.64,90.08,160.67,7.21,2.57,27.19,38.87,188,Moderate
Mumbai,Mumbai,01-01-2019,79.78,221.85,62.98,66.11,129.08,7.21,2.75,21.88,45.29,181,Moderate
Mumbai,Mumbai,02-01-2019,80.41,232.04,82.29,64.04,146.33,7.21,3.14,26.7,53.3,175,Moderate
Mumbai,Mumbai,03-01-2019,103.76,295.76,83.94,58.71,142.66,7.21,3.65,25.44,68.37,239,Poor
Mumbai,Mumbai,04-01-2019,84.61,250.62,80.09,59.75,139.85,7.21,3.5,23,68.82,221,Poor
Mumbai,Mumbai,05-01-2019,75.92,216.49,61.9,64.59,126.48,7.21,2.76,24.93,63.06,180,Moderate
Mumbai,Mumbai,06-01-2019,81.14,233.06,49.18,60,109.19,7.21,2.76,21.49,62.05,183,Moderate
Mumbai,Mumbai,07-01-2019,52.78,164.07,41.1,67.79,99.42,7.21,2.18,22.27,48.85,156,Moderate
Mumbai,Mumbai,08-01-2019,57.44,177.25,54.09,56.98,111.08,7.21,2.75,32.25,67.66,156,Moderate
Mumbai,Mumbai,09-01-2019,71.68,199.89,57.69,48.59,106.29,7.21,2.49,21.75,85.19,150,Moderate
Mumbai,Mumbai,10-01-2019,84.32,250.65,70.11,50.68,120.77,7.21,3.01,18.86,69.71,199,Moderate
Mumbai,Mumbai,11-01-2019,85.51,240.04,77.9,47.07,124.97,7.21,3.32,32.67,71.31,201,Poor
Mumbai,Mumbai,12-01-2019,76.86,237.89,55.52,49.1,102.22,7.21,2.76,34.55,78.82,187,Moderate
Mumbai,Mumbai,13-01-2019,75.79,235.95,63,35.42,98.42,7.21,3.11,30.85,76.64,197,Moderate
Mumbai,Mumbai,14-01-2019,66.32,191.3,37.01,44.04,81.05,7.21,2.37,25.59,72.08,163,Moderate
Mumbai,Mumbai,15-01-2019,68.1,188.89,52.24,50.99,103.22,7.21,2.53,28.78,72.52,162,Moderate
Mumbai,Mumbai,16-01-2019,69.37,194.79,62.3,48.31,110.55,7.21,2.56,27.31,65.72,162,Moderate
Mumbai,Mumbai,17-01-2019,83.31,245.52,118.84,48.1,166.94,7.21,3.25,27.92,32.31,184,Moderate
Mumbai,Mumbai,18-01-2019,84.99,231.12,69.76,52.87,122.63,7.21,2.99,26.39,32.51,200,Moderate
Mumbai,Mumbai,19-01-2019,82.07,254.54,94.63,50.15,144.78,7.21,3.3,35.06,29.55,190,Moderate
Mumbai,Mumbai,20-01-2019,93.45,285.55,79.17,26.93,106.1,7.21,3.34,35.52,33.76,234,Poor
Mumbai,Mumbai,21-01-2019,51,132.19,38.08,17.6,55.68,7.21,2.1,28.3,20.34,160,Moderate
Mumbai,Mumbai,22-01-2019,34.26,109.43,36.32,35.26,71.55,7.21,1.94,22.76,25.59,114,Moderate
Mumbai,Mumbai,23-01-2019,26.04,113.83,26.82,41.97,68.62,7.21,1.65,21.92,29.55,100,Satisfactory
Mumbai,Mumbai,24-01-2019,53.38,150.95,23.5,70.2,93.7,7.21,1.78,18.37,37.42,125,Moderate
Mumbai,Mumbai,25-01-2019,47.4,135.35,22.96,79.41,102.36,7.21,1.83,12.39,52.07,133,Moderate
Mumbai,Mumbai,26-01-2019,38.28,122.56,40.28,72.66,112.93,7.21,1.84,12.89,54.64,131,Moderate
Mumbai,Mumbai,27-01-2019,36.88,117.84,17.56,68.41,85.97,7.21,1.79,10.85,34.26,117,Moderate
Mumbai,Mumbai,28-01-2019,46.01,121.37,11.12,13.44,16.51,7.21,2.29,12.57,35.58,112,Moderate
Mumbai,Mumbai,29-01-2019,47.42,125.09,40.19,38.05,78.24,7.21,2.12,14.45,40.56,118,Moderate
Mumbai,Mumbai,30-01-2019,51.55,173.72,54.58,17.9,72.48,7.21,2.83,17.46,48.14,150,Moderate
Mumbai,Mumbai,31-01-2019,51.24,174.07,54.58,17.9,72.48,7.21,2.93,24.08,47.64,151,Moderate
Mumbai,Mumbai,01-02-2019,48.04,153.71,54.58,17.9,72.48,7.21,2.3,17.87,59.04,146,Moderate
Mumbai,Mumbai,02-02-2019,50.63,184.82,54.58,17.9,72.48,7.21,2.27,17.97,59.69,152,Moderate
Mumbai,Mumbai,03-02-2019,73.37,257.39,54.58,17.9,72.48,7.21,3.21,22.13,72.76,186,Moderate
Mumbai,Mumbai,04-02-2019,66.26,217.26,54.58,17.9,72.48,7.21,3.25,22.36,56.12,201,Poor
Mumbai,Mumbai,05-02-2019,65.62,209.61,27.48,30.45,57.93,7.21,2.73,19.76,70.86,164,Moderate
Mumbai,Mumbai,06-02-2019,43.34,146.7,38.78,23.77,62.55,7.21,1.88,14.66,65.06,156,Moderate
Mumbai,Mumbai,07-02-2019,18.67,94.56,40.78,24.61,60.36,7.21,1.59,12.31,44.44,103,Moderate
Mumbai,Mumbai,08-02-2019,52.26,203.43,50.54,36.41,86.93,7.21,1.64,13.66,38.51,132,Moderate
Mumbai,Mumbai,09-02-2019,72.35,188.49,85.9,34.58,118.31,7.21,2,20.72,32.65,170,Moderate
Mumbai,Mumbai,10-02-2019,86.52,222.61,31.02,30.53,61.57,7.21,2.84,26.28,55.92,180,Moderate
Mumbai,Mumbai,11-02-2019,101.67,261.7,39.3,34.5,73.67,7.21,3.17,25.97,69.16,213,Poor
Mumbai,Mumbai,12-02-2019,94.74,221.18,95.62,45.67,141.28,7.21,3.27,24.49,55.38,225,Poor
Mumbai,Mumbai,13-02-2019,78.47,152.16,73.92,34.45,108.37,7.21,2.6,21.96,56.51,190,Moderate
Mumbai,Mumbai,14-02-2019,49.64,100.42,59.57,32.54,92.13,7.21,1.91,16.76,56.4,139,Moderate
Mumbai,Mumbai,15-02-2019,47.74,119.49,43.85,30.95,74.8,7.21,1.86,15.42,68.09,118,Moderate
Mumbai,Mumbai,16-02-2019,52.57,130.57,64.01,37.75,101.77,7.21,2.16,17.91,58.37,125,Moderate
Mumbai,Mumbai,17-02-2019,59.84,168.11,61.17,34.62,95.79,7.21,2.37,19.85,90.64,165,Moderate
Mumbai,Mumbai,18-02-2019,54.99,136.62,47.99,32.21,80.21,7.21,2.25,19.18,83.46,155,Moderate
Mumbai,Mumbai,19-02-2019,49.87,120.19,50.63,34.17,84.8,7.21,2.19,18.32,76.99,143,Moderate
Mumbai,Mumbai,20-02-2019,64.73,182.68,58.01,28.4,86.42,7.21,3,22.73,101.76,166,Moderate
Mumbai,Mumbai,21-02-2019,35.61,84.13,32.41,20.68,53.1,7.21,1.67,17,70.35,114,Moderate
Mumbai,Mumbai,22-02-2019,38.3,103.84,37.16,21.65,58.81,7.21,1.85,16.77,56.96,105,Moderate
Mumbai,Mumbai,23-02-2019,58.39,196.31,53.85,32.52,86.39,7.21,2.51,21.28,78.9,156,Moderate
Mumbai,Mumbai,24-02-2019,31.67,126.11,41.11,22.27,63.4,7.21,1.84,18.07,62.79,140,Moderate
Mumbai,Mumbai,25-02-2019,35.64,118,54.25,26.2,80.36,7.21,1.97,15.66,57,119,Moderate
Mumbai,Mumbai,26-02-2019,27.8,116.06,45.93,24.5,70.45,7.21,1.69,8.13,45.78,118,Moderate
Mumbai,Mumbai,27-02-2019,22.69,109.49,54.48,18.29,72.77,7.21,1.72,7.67,37.63,108,Moderate
Mumbai,Mumbai,28-02-2019,49.14,133.69,57.22,13.9,71.12,7.21,1.92,10,49.84,106,Moderate
Mumbai,Mumbai,01-03-2019,41.12,150.77,90.27,38.66,128.94,7.21,2.35,17.55,70.34,159,Moderate
Mumbai,Mumbai,02-03-2019,49.77,203.42,108.87,35.35,144.24,7.21,2.78,15.04,72.01,184,Moderate
Mumbai,Mumbai,03-03-2019,15.85,58.71,35.64,12.5,48.15,7.21,1.64,7.53,63.43,114,Moderate
Mumbai,Mumbai,04-03-2019,16.82,81.35,41.82,7.43,49.26,7.21,1.64,7.72,73.28,95,Satisfactory
Mumbai,Mumbai,05-03-2019,22.15,126.58,29.85,5.5,35.35,7.21,1.54,6.83,76.26,106,Moderate
Mumbai,Mumbai,06-03-2019,23.44,92.09,37.33,10.1,47.44,7.21,1.67,7.12,80.67,113,Moderate
Mumbai,Mumbai,07-03-2019,25.23,102.94,41.19,15.47,56.67,7.21,1.75,7.22,80.8,113,Moderate
Mumbai,Mumbai,08-03-2019,29.13,108.52,40.93,17.87,58.8,7.21,1.83,8.15,81.24,122,Moderate
Mumbai,Mumbai,09-03-2019,36.24,132.21,54.51,20.05,74.58,7.21,2.14,10.39,89.05,151,Moderate
Mumbai,Mumbai,10-03-2019,30.19,158.13,51.19,17.41,68.6,7.21,1.96,9.84,61.16,142,Moderate
Mumbai,Mumbai,11-03-2019,23.72,128.8,40.45,9.46,49.92,7.21,1.67,7.23,46.22,127,Moderate
Mumbai,Mumbai,12-03-2019,21.02,92.1,36.52,9.01,45.54,7.21,1.54,6.71,60.52,109,Moderate
Mumbai,Mumbai,13-03-2019,23.36,90.2,36.51,10.9,47.41,7.21,1.58,7.4,97.63,142,Moderate
Mumbai,Mumbai,14-03-2019,21.54,99.26,42.4,14.7,57.1,7.21,1.63,5.16,68.64,104,Moderate
Mumbai,Mumbai,15-03-2019,28.02,113.58,43.47,17.95,61.43,7.21,1.73,4.28,85.43,124,Moderate
Mumbai,Mumbai,16-03-2019,39.49,158.64,62.31,25.05,87.36,7.21,2.18,6,89.53,153,Moderate
Mumbai,Mumbai,17-03-2019,37.52,132.12,46.68,20.46,67.14,7.21,1.93,4.04,87.21,135,Moderate
Mumbai,Mumbai,18-03-2019,40.68,145.41,59.73,23.59,83.33,7.21,2.28,5.96,86.68,137,Moderate
Mumbai,Mumbai,19-03-2019,35.58,140.87,87.07,20.39,107.47,7.21,2.34,7.17,57.91,140,Moderate
Mumbai,Mumbai,20-03-2019,27.08,92.8,54.25,10.65,64.89,7.21,1.8,4.35,65.62,108,Moderate
Mumbai,Mumbai,21-03-2019,19.81,79.16,40.25,3.53,43.63,7.21,1.58,3.2,55.06,98,Satisfactory
Mumbai,Mumbai,22-03-2019,18.03,65.91,46.92,7.2,54.07,7.21,1.44,3.15,37.28,81,Satisfactory
Mumbai,Mumbai,23-03-2019,31.96,115.36,46.86,10.21,57.04,7.21,1.44,3.86,51.37,90,Satisfactory
Mumbai,Mumbai,24-03-2019,49.58,188.42,69.57,20.72,90.3,7.21,1.71,5.64,66.28,149,Moderate
Mumbai,Mumbai,25-03-2019,55.04,206.24,85.62,34.94,120.57,7.21,1.71,4.78,50.36,160,Moderate
Mumbai,Mumbai,26-03-2019,40.69,151.14,42.96,23.48,66.44,7.21,1.71,1.22,35.31,147,Moderate
Mumbai,Mumbai,27-03-2019,34.51,127.47,26.75,10.1,36.82,7.21,1.6,24.1,29.84,128,Moderate
Mumbai,Mumbai,28-03-2019,32.94,105.11,29.22,10.48,39.7,7.21,1.61,42.91,32.64,111,Moderate
Mumbai,Mumbai,29-03-2019,29.55,100.84,20.58,5.19,25.73,7.21,1.5,28.83,21.98,98,Satisfactory
Mumbai,Mumbai,30-03-2019,24.24,89.43,25.92,5.62,31.47,7.21,1.49,28.87,17.4,101,Moderate
Mumbai,Mumbai,31-03-2019,18.43,90.53,27.07,5.77,32.73,7.21,1.46,28.27,14.4,87,Satisfactory
Mumbai,Mumbai,01-04-2019,19.8,87.09,24.96,2.49,27.18,7.21,1.43,29.66,13.07,90,Satisfactory
Mumbai,Mumbai,02-04-2019,22.9,89.81,21.03,18.8,39.82,7.21,1.7,22.45,43.42,86,Satisfactory
Mumbai,Mumbai,03-04-2019,27.35,92.65,32.87,29.36,62.24,7.21,1.79,22.97,35.71,138,Moderate
Mumbai,Mumbai,04-04-2019,16.91,66.3,33.32,19.55,52.88,7.21,1.72,22.44,21.67,94,Satisfactory
Mumbai,Mumbai,05-04-2019,19.09,60.59,36.51,19.43,55.94,7.21,1.76,22.69,25.83,94,Satisfactory
Mumbai,Mumbai,06-04-2019,17.84,66.09,43.1,21.09,64.19,7.21,1.78,22.87,14,95,Satisfactory
Mumbai,Mumbai,07-04-2019,18.74,71.13,52.31,22.34,74.65,7.21,1.85,23.04,15.02,98,Satisfactory
Mumbai,Mumbai,08-04-2019,16.1,59.23,44.91,21.77,66.69,7.21,1.78,23.21,21.22,95,Satisfactory
Mumbai,Mumbai,09-04-2019,16.87,60.7,38.38,18.49,56.87,7.21,1.73,23.29,22.29,93,Satisfactory
Mumbai,Mumbai,10-04-2019,14.22,52.28,40.36,17.8,58.16,7.21,1.77,23.47,19.22,94,Satisfactory
Mumbai,Mumbai,11-04-2019,17.17,64.97,29.93,15.32,45.25,7.21,1.74,22.99,20.81,92,Satisfactory
Mumbai,Mumbai,12-04-2019,22.32,76.97,44.14,20.93,65.09,7.21,1.83,23.7,24.64,96,Satisfactory
Mumbai,Mumbai,13-04-2019,33.1,114.51,71.9,34.12,103.73,7.21,2.06,25.33,25.95,109,Moderate
Mumbai,Mumbai,14-04-2019,22.7,83.82,48.02,30.65,78.67,7.21,1.91,23.82,15.09,108,Moderate
Mumbai,Mumbai,15-04-2019,20.7,84.28,32.61,28.62,61.23,7.21,1.88,22.74,35.39,102,Moderate
Mumbai,Mumbai,16-04-2019,27.28,106.52,35.04,24.92,59.96,7.21,1.85,19.95,28.41,101,Moderate
Mumbai,Mumbai,17-04-2019,13.15,50.12,21.7,20.49,42.2,7.21,1.69,19.47,19.05,93,Satisfactory
Mumbai,Mumbai,18-04-2019,21.44,88.17,37.19,34.18,71.36,7.21,1.82,20.13,32.75,96,Satisfactory
Mumbai,Mumbai,19-04-2019,21.5,95.76,34.43,27.23,61.67,7.21,1.84,20.07,21.3,99,Satisfactory
Mumbai,Mumbai,20-04-2019,22.27,75.24,49.89,34.26,84.15,7.21,1.92,20.16,23.3,102,Moderate
Mumbai,Mumbai,21-04-2019,21.17,69.22,35.8,23.45,59.26,7.21,1.89,20.28,14.96,100,Satisfactory
Mumbai,Mumbai,22-04-2019,20.98,75.94,38.67,27.14,65.82,7.21,1.86,22.6,24.44,98,Satisfactory
Mumbai,Mumbai,23-04-2019,18.09,71.69,42.5,22.31,64.82,7.21,1.84,24.63,32.45,97,Satisfactory
Mumbai,Mumbai,24-04-2019,16.24,67.42,26.75,14.65,41.4,7.21,1.77,23.62,34.41,93,Satisfactory
Mumbai,Mumbai,25-04-2019,17.48,57.09,25.69,15.74,41.43,7.21,1.76,22.37,31.8,90,Satisfactory
Mumbai,Mumbai,26-04-2019,17.19,74.24,28.67,18.72,47.4,7.21,1.79,20.85,27.22,93,Satisfactory
Mumbai,Mumbai,27-04-2019,26.23,99.86,53.5,24.73,78.23,7.21,1.94,24.2,22.74,100,Satisfactory
Mumbai,Mumbai,28-04-2019,23.77,99.29,29.63,27.13,57.84,7.21,1.88,23.41,16.98,103,Moderate
Mumbai,Mumbai,29-04-2019,22.63,88.73,29.2,22.3,51.5,7.21,1.85,23.8,15.57,97,Satisfactory
Mumbai,Mumbai,30-04-2019,21.86,85.4,31.26,19.2,50.47,7.21,1.84,24.52,18.42,96,Satisfactory
Mumbai,Mumbai,01-05-2019,19.09,89.67,22.92,12.89,35.82,7.21,1.77,23.3,12.82,90,Satisfactory
Mumbai,Mumbai,02-05-2019,21.65,114.38,22.82,13.17,36,7.21,1.76,22.6,23.08,105,Moderate
Mumbai,Mumbai,03-05-2019,17.93,85.82,29.42,14.87,44.64,7.21,1.8,19.09,11.7,97,Satisfactory
Mumbai,Mumbai,04-05-2019,16.54,76.05,27.84,16.35,44.2,7.21,1.8,19.29,16.35,92,Satisfactory
Mumbai,Mumbai,05-05-2019,14.8,71.97,21.85,9.55,31.4,7.21,1.79,19.68,17.61,91,Satisfactory
Mumbai,Mumbai,06-05-2019,15.73,61.85,30.79,12.71,43.5,7.21,1.8,19.8,19.01,93,Satisfactory
Mumbai,Mumbai,07-05-2019,13.48,52.14,37.16,13.09,50.76,7.21,1.82,21.62,21.85,95,Satisfactory
Mumbai,Mumbai,08-05-2019,12.89,47.56,23.64,9.3,32.94,7.21,1.76,24.67,24.36,90,Satisfactory
Mumbai,Mumbai,09-05-2019,10.95,46.73,26.4,11.28,37.68,7.21,1.76,24.3,11.22,91,Satisfactory
Mumbai,Mumbai,10-05-2019,12.8,49.69,23.09,11.68,34.78,7.21,1.75,24.35,18.84,89,Satisfactory
Mumbai,Mumbai,11-05-2019,12.96,45.38,32.79,19.48,52.27,7.21,1.78,24.31,16.01,93,Satisfactory
Mumbai,Mumbai,12-05-2019,14.62,62.45,36.73,18.89,55.62,7.21,1.81,24.16,15.75,94,Satisfactory
Mumbai,Mumbai,13-05-2019,18.73,70.93,23.25,14.77,38.03,7.21,1.77,24.34,15.94,92,Satisfactory
Mumbai,Mumbai,14-05-2019,15.43,64.72,35.17,16.34,51.52,7.21,1.67,22.41,20.13,92,Satisfactory
Mumbai,Mumbai,15-05-2019,15.19,64.91,30.53,15.87,46.41,7.21,1.45,22.61,22.69,80,Satisfactory
Mumbai,Mumbai,16-05-2019,16.01,58.49,25.31,14.07,39.38,7.21,1.43,19.58,19.94,76,Satisfactory
Mumbai,Mumbai,17-05-2019,15.25,64.12,40.23,18.31,58.54,7.21,1.5,18.85,14.32,79,Satisfactory
Mumbai,Mumbai,18-05-2019,16.14,74.72,54.67,20.05,74.73,7.21,1.62,24.56,14.88,92,Satisfactory
Mumbai,Mumbai,19-05-2019,12.37,58.55,38.35,20.27,58.63,7.21,1.54,23.69,15.65,83,Satisfactory
Mumbai,Mumbai,20-05-2019,12.04,58.33,31.5,16.87,48.37,7.21,1.65,17.63,22.67,84,Satisfactory
Mumbai,Mumbai,21-05-2019,14.62,69.48,25.94,14.59,39.98,7.21,1.79,11.05,15.14,92,Satisfactory
Mumbai,Mumbai,22-05-2019,11.08,45.31,20.11,12.09,32.21,7.21,1.75,10.84,14.77,89,Satisfactory
Mumbai,Mumbai,23-05-2019,25.61,55.67,37.17,13.9,51.08,7.21,1.78,11.83,17.17,93,Satisfactory
Mumbai,Mumbai,24-05-2019,16.84,79.74,32.58,12.8,45.39,7.21,1.69,10.96,14.79,90,Satisfactory
Mumbai,Mumbai,25-05-2019,14.03,60.49,25.71,10.11,35.83,7.21,1.41,12.41,26.22,75,Satisfactory
Mumbai,Mumbai,26-05-2019,17.07,76.72,28.86,9.62,38.49,7.21,1.36,15.93,23.81,71,Satisfactory
Mumbai,Mumbai,27-05-2019,18.11,86.81,29.58,9.78,39.36,7.21,1.45,14.91,23.04,86,Satisfactory
Mumbai,Mumbai,28-05-2019,16.57,72.77,30.56,9.8,40.36,7.21,1.76,11.23,19.96,90,Satisfactory
Mumbai,Mumbai,29-05-2019,14.93,60.16,25.94,9.83,35.78,7.21,1.7,11.33,26.66,91,Satisfactory
Mumbai,Mumbai,30-05-2019,12.88,48.56,26.93,9.69,36.62,7.21,1.39,11.02,19.95,73,Satisfactory
Mumbai,Mumbai,31-05-2019,13.92,48.68,31.28,11.04,42.32,7.21,1.45,13.74,31.89,76,Satisfactory
Mumbai,Mumbai,01-06-2019,12.38,45.97,32.6,14.13,46.54,7.21,1.58,16.05,24.38,81,Satisfactory
